#TYPE;TAG;INSTANCE NAME;APPLICATION_MEASUREMENT_NAME;APPLICATION_GROUP;SERVICE_ID;CUSTOMER;WAE_IP
OAM;APP_56.169.128.8_Replication;APP Replication WAE 4074573-INDNIN-ATT-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.169.128.8
OAM;APP_56.112.43.7_Web;APP Web WAE 6450660-SPTRFL-VZB-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.112.43.7
OAM;APP_56.165.178.51_Replication;APP Replication WAE 2897857-HZLWMO-VZB-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.165.178.51
OAM;APP_56.178.47.41_Outlook_Exchange;APP Outlook_Exchange WAE 9732742-EULSTX-XOC-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.178.47.41
OAM;APP_56.32.37.75_Backup;APP Backup WAE 8477768-KRNYNJ-VZB-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.32.37.75
OAM;APP_56.70.31.192_Email-and-Messaging;APP Email-and-Messaging WAE 1040161-DULSVA-XOC-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.70.31.192
OAM;APP_56.197.1.10_CIFS;APP CIFS WAE 4678690570-SXFLSD-ATT-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.197.1.10
OAM;APP_56.227.157.205_Printing;APP Printing WAE 0567894110-BRLNCA-ATT-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.227.157.205
OAM;APP_56.185.49.6_Printing;APP Printing WAE 4859000711-MDLNTX-VZB-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.185.49.6
OAM;APP_56.115.177.9_Citrix;APP Citrix WAE 1079072-GNSVFL-XOC-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.115.177.9
OAM;APP_56.178.21.32_Replication;APP Replication WAE 4863200331-NBRNTX-ATT-WAAS;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.178.21.32
OAM;APP_56.97.51.8_Web;APP Web WAE 3001942-ATLNGA-VZB-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.97.51.8
OAM;APP_56.145.34.5_Email-and-Messaging;APP Email-and-Messaging WAE 5266019-RVRVMI-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.145.34.5
OAM;APP_56.152.169.17_WAFS;APP WAFS WAE 2287869-CHMPIL-VZB-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.152.169.17
OAM;APP_56.68.52.11_Systems-Management;APP Systems-Management WAE 2328369997-EAONMD-XOC-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.68.52.11
OAM;APP_56.190.17.5_SSL;APP SSL WAE 3622772-NRMNOK-ATT-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.190.17.5
OAM;APP_56.35.45.16_Outlook_Exchange;APP Outlook_Exchange WAE 7707539-BRKLNY-XOC-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.35.45.16
OAM;APP_56.80.35.5_Citrix;APP Citrix WAE 1354818-CHRLVA-ATT-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.80.35.5
OAM;APP_56.137.133.8_Citrix;APP Citrix WAE 6270113-CNCNOH-VZB-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.137.133.8
OAM;APP_56.227.57.28_Directory-Services;APP Directory-Services WAE 0550340350-MDSTCA-ATT-WAAS-R;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.227.57.28
OAM;APP_56.190.17.5_SSH;APP SSH WAE 3622772-NRMNOK-ATT-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.190.17.5
OAM;APP_56.134.43.9_Version-Management;APP Version-Management WAE 7424494-CNTNOH-XOC-WAAS;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.134.43.9
OAM;APP_56.107.130.9_Outlook_Exchange;APP Outlook_Exchange WAE 4544184-MMPHTN-VZB-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.107.130.9
OAM;APP_56.218.192.10_File-Transfer;APP File-Transfer WAE 4701422-MDFROR-VZB-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.218.192.10
OAM;APP_56.85.194.6_WAFS;APP WAFS WAE 5898858-SNDSVA-VZB-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.85.194.6
OAM;APP_56.178.99.40_File-Transfer;APP File-Transfer WAE 4822700067-LWSVTX-ATT-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.178.99.40
OAM;APP_56.116.199.7_WAFS;APP WAFS WAE 1149239-TAMPFL-ATT-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.116.199.7
OAM;APP_56.207.245.8_SSL;APP SSL WAE EAGAN-EAGNMN-VZB-WAAS-4;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.207.245.8
OAM;APP_56.145.35.87_Version-Management;APP Version-Management WAE 8382515-WYNDMI-XOC-WAAS;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.145.35.87
OAM;APP_56.147.87.74_Enterprise-Applications;APP Enterprise-Applications WAE 8625326-TYLRMI-VZB-WAAS;Enterprise-Applications;APP_GP_56.207.245.4_Enterprise-Applications;SERVICE_56.207.245.4;;56.147.87.74
OAM;APP_56.99.132.7_Email-and-Messaging;APP Email-and-Messaging WAE 1842914-MACNGA-ATT-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.99.132.7
OAM;APP_56.207.245.8_SSH;APP SSH WAE EAGAN-EAGNMN-VZB-WAAS-4;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.207.245.8
OAM;APP_56.134.35.97_SQL;APP SQL WAE 3882600103-TOLDOH-ATT-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.134.35.97
OAM;APP_56.53.168.150_Remote-Desktop;APP Remote-Desktop WAE 1479952-PHLDPA-VZB-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.53.168.150
OAM;APP_56.35.70.85_Outlook_Exchange;APP Outlook_Exchange WAE 2755837-FRSLNY-XOC-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.35.70.85
OAM;APP_56.66.65.26_Other;APP Other WAE 2303780037-BLTMMD-ATT-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.66.65.26
OAM;APP_56.119.178.10_Web;APP Web WAE 5411816-HLYWFL-XOC-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.119.178.10
OAM;APP_56.107.37.11_Citrix;APP Citrix WAE 9736961-CHTNTN-VZB-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.107.37.11
OAM;APP_56.72.160.141_WAFS;APP WAFS WAE 2910679-CLRKWV-VZB-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.72.160.141
OAM;APP_56.183.161.17_CIFS;APP CIFS WAE 4888850501-TMPLTX-ATT-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.183.161.17
OAM;APP_56.207.245.6_Outlook_Exchange;APP Outlook_Exchange WAE EAGAN-EAGNMN-VZB-WAAS-2;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.207.245.6
OAM;APP_56.32.54.7_WAFS;APP WAFS WAE 2987749-JRSCNJ-VZB-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.32.54.7
OAM;APP_56.66.54.20_Other;APP Other WAE 2303780017-BLTMMD-ATT-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.66.54.20
OAM;APP_56.182.30.10_File-System;APP File-System WAE 3758749-LBCKTX-VZB-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.182.30.10
OAM;APP_56.178.99.40_Systems-Management;APP Systems-Management WAE 4822700067-LWSVTX-ATT-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.178.99.40
OAM;APP_56.35.46.28_Backup;APP Backup WAE 4584667-RDGWNY-VZB-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.35.46.28
OAM;APP_56.244.37.7_Backup;APP Backup WAE 6151149-GOLTCA-VZB-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.244.37.7
OAM;APP_56.229.3.4_Email-and-Messaging;APP Email-and-Messaging WAE 9791980-WSCRCA-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.229.3.4
OAM;APP_56.113.96.23_Email-and-Messaging;APP Email-and-Messaging WAE 3810246-SPTRFL-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.113.96.23
OAM;APP_56.56.3.13_Web;APP Web WAE 5868582-BLMWNJ-VZB-WAAS-2;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.56.3.13
OAM;APP_56.190.17.5_SQL;APP SQL WAE 3622772-NRMNOK-ATT-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.190.17.5
OAM;APP_56.68.0.7_File-System;APP File-System WAE 2303780001-BLTMMD-XOC-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.68.0.7
OAM;APP_56.68.52.11_File-Transfer;APP File-Transfer WAE 2328369997-EAONMD-XOC-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.68.52.11
OAM;APP_56.82.14.31_SSH;APP SSH WAE 3720115-CHSPVA-VZB-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.82.14.31
OAM;APP_56.21.31.9_SSL;APP SSL WAE 2409539998-BRCKMA-ATT-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.21.31.9
OAM;APP_56.248.142.10_Web-Internet;APP Web-Internet WAE 9371744-SADGCA-VZB-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.248.142.10
OAM;APP_56.26.2.7_CIFS;APP CIFS WAE 0833660001-HRTFCT-ATT-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.26.2.7
OAM;APP_56.82.11.5_Remote-Desktop;APP Remote-Desktop WAE 6399224-WLMGVA-VZB-WAAS;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.82.11.5
OAM;APP_56.21.31.9_SSH;APP SSH WAE 2409539998-BRCKMA-ATT-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.21.31.9
OAM;APP_56.197.1.10_Other;APP Other WAE 4678690570-SXFLSD-ATT-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.197.1.10
OAM;APP_56.150.44.251_Enterprise-Applications;APP Enterprise-Applications WAE 1660270995-PLTNIL-XOC-WAAS;Enterprise-Applications;APP_GP_56.207.245.4_Enterprise-Applications;SERVICE_56.207.245.4;;56.150.44.251
OAM;APP_56.165.189.9_Outlook_Exchange;APP Outlook_Exchange WAE 6145971-CLMBMO-ATT-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.165.189.9
OAM;APP_56.186.6.13_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 2897884-MONRLA-VZB-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.186.6.13
OAM;APP_56.185.63.245_Email-and-Messaging;APP Email-and-Messaging WAE 2628343-ELPSTX-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.185.63.245
OAM;APP_56.84.175.7_Printing;APP Printing WAE 3626800202-FYTVNC-ATT-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.84.175.7
OAM;APP_56.100.168.10_Printing;APP Printing WAE 1934038-MOBLAL-VZB-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.100.168.10
OAM;APP_56.134.34.5_Other;APP Other WAE 3848510800-MNSFOH-XOC-WAAS;Other;APP_GP_56.207.245.4_Other;SERVICE_56.207.245.4;;56.134.34.5
OAM;APP_56.82.14.31_SSL;APP SSL WAE 3720115-CHSPVA-VZB-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.82.14.31
OAM;APP_56.192.170.10_Web-Internet;APP Web-Internet WAE 1723368-KNSCMO-VZB-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.192.170.10
OAM;APP_56.32.37.75_Outlook_Exchange;APP Outlook_Exchange WAE 8477768-KRNYNJ-VZB-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.32.37.75
OAM;APP_56.35.45.16_Directory-Services;APP Directory-Services WAE 7707539-BRKLNY-XOC-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.35.45.16
OAM;APP_56.229.3.4_CIFS;APP CIFS WAE 9791980-WSCRCA-VZB-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.229.3.4
OAM;APP_56.19.130.9_Email-and-Messaging;APP Email-and-Messaging WAE 6709878-BSTNMA-XOC-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.19.130.9
OAM;APP_56.210.62.20_Directory-Services;APP Directory-Services WAE 2971885-YAKMWA-VZB-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.210.62.20
OAM;APP_56.43.143.15_Directory-Services;APP Directory-Services WAE 3925693-ELM0NY-VZB-WAAS;Directory-Services;APP_GP_56.207.245.4_Directory-Services;SERVICE_56.207.245.4;;56.43.143.15
OAM;APP_56.252.36.7_Outlook_Exchange;APP Outlook_Exchange WAE 3401470101-ALBQNM-ATT-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.252.36.7
OAM;APP_56.169.168.162_Version-Management;APP Version-Management WAE 1781950500-SBNDIN-ATT-WAAS;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.169.168.162
OAM;APP_56.134.44.8_WAFS;APP WAFS WAE 3892190510-YNGSOH-ATT-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.134.44.8
OAM;APP_56.103.11.92_Enterprise-Applications;APP Enterprise-Applications WAE 2138610155-GRTNLA-ATT-WAAS;Enterprise-Applications;APP_GP_56.207.245.4_Enterprise-Applications;SERVICE_56.207.245.4;;56.103.11.92
OAM;APP_56.178.166.41_File-System;APP File-System WAE 3961380021-OKLCOK-ATT-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.178.166.41
OAM;APP_56.196.204.82_File-System;APP File-System WAE 5949859-MILNIL-VZB-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.196.204.82
OAM;APP_56.86.97.13_Systems-Management;APP Systems-Management WAE 3613920219-CHRLNC-ATT-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.86.97.13
OAM;APP_56.169.194.6_Systems-Management;APP Systems-Management WAE 5194513-INDNIN-XOC-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.169.194.6
OAM;APP_56.66.1.23_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 2303780021-BLTMMD-ATT-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.66.1.23
OAM;APP_56.74.47.162_File-System;APP File-System WAE 2008960601-BWLGKY-ATT-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.74.47.162
OAM;APP_56.147.125.10_Email-and-Messaging;APP Email-and-Messaging WAE 1622047221-DCTRIL-ATT-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.147.125.10
OAM;APP_56.80.35.5_CIFS;APP CIFS WAE 1354818-CHRLVA-ATT-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.80.35.5
OAM;APP_56.207.245.7_File-Transfer;APP File-Transfer WAE EAGAN-EAGNMN-VZB-WAAS-3;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.207.245.7
OAM;APP_56.178.27.9_File-System;APP File-System WAE 4832200015-ARLNTX-ATT-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.178.27.9
OAM;APP_56.106.134.43_Citrix;APP Citrix WAE 8335963-MMPHTN-XOC-WAAS-2;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.106.134.43
OAM;APP_56.155.38.200_Backup;APP Backup WAE 2641120-CHCGIL-XOC-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.155.38.200
OAM;APP_56.208.8.14_Replication;APP Replication WAE 5690910-PLNDOR-VZB-WAAS-1;Replication;APP_GP_56.207.245.4_Replication;SERVICE_56.207.245.4;;56.208.8.14
OAM;APP_56.51.8.12_SQL;APP SQL WAE 0816660817-DNBRCT-ATT-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.51.8.12
OAM;APP_56.152.200.65_SSL;APP SSL WAE 1021851-FRSPIL-XOC-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.152.200.65
OAM;APP_56.115.162.7_Outlook_Exchange;APP Outlook_Exchange WAE 2178082-PNSCFL-VZB-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.115.162.7
OAM;APP_56.207.245.8_Citrix;APP Citrix WAE EAGAN-EAGNMN-VZB-WAAS-4;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.207.245.8
OAM;APP_56.152.200.65_SSH;APP SSH WAE 1021851-FRSPIL-XOC-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.152.200.65
OAM;APP_56.99.132.7_Printing;APP Printing WAE 1842914-MACNGA-ATT-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.99.132.7
OAM;APP_56.184.186.30_Backup;APP Backup WAE 2514456-HRLNTX-VZB-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.184.186.30
OAM;APP_56.89.1.10_Remote-Desktop;APP Remote-Desktop WAE 1491246-MTHWNC-VZB-WAAS1;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.89.1.10
OAM;APP_56.145.32.88_Version-Management;APP Version-Management WAE 6956883-TRNTMI-VZB-WAAS;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.145.32.88
OAM;APP_56.219.134.5_Web;APP Web WAE 9103560-SLLCUT-VZB-WAAS;Web;APP_GP_56.207.245.4_Web;SERVICE_56.207.245.4;;56.219.134.5
OAM;APP_56.225.169.68_Email-and-Messaging;APP Email-and-Messaging WAE 0559580604-PTLMCA-ATT-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.225.169.68
OAM;APP_56.183.92.28_SQL;APP SQL WAE 4544232-HSTNTX-XOC-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.183.92.28
OAM;APP_56.41.179.10_Web-Internet;APP Web-Internet WAE 9888360-BRKLNY-VZB-WAAS-1;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.41.179.10
OAM;APP_56.146.67.10_Printing;APP Printing WAE 4559687-JCKSMI-VZB-WAAS;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.146.67.10
OAM;APP_56.116.1.14_Email-and-Messaging;APP Email-and-Messaging WAE 1169180817-ORLNFL-ATT-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.116.1.14
OAM;APP_56.194.132.27_Printing;APP Printing WAE 9423084-MLWKWI-VZB-WAAS-2;Printing;APP_GP_56.207.245.4_Printing;SERVICE_56.207.245.4;;56.194.132.27
OAM;APP_56.227.157.205_Version-Management;APP Version-Management WAE 0567894110-BRLNCA-ATT-WAAS;Version-Management;APP_GP_56.207.245.4_Version-Management;SERVICE_56.207.245.4;;56.227.157.205
OAM;APP_56.160.16.97_Remote-Desktop;APP Remote-Desktop WAE 2871400204-SALSMO-XOC-WAAS-2;Remote-Desktop;APP_GP_56.207.245.4_Remote-Desktop;SERVICE_56.207.245.4;;56.160.16.97
OAM;APP_56.21.31.9_SQL;APP SQL WAE 2409539998-BRCKMA-ATT-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.21.31.9
OAM;APP_56.70.115.63_Email-and-Messaging;APP Email-and-Messaging WAE 3959397-BLTMMD-VZB-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.70.115.63
OAM;APP_56.157.31.253_Web-Internet;APP Web-Internet WAE 2582300101-RYLOMI-ATT-WAAS;Web-Internet;APP_GP_56.207.245.4_Web-Internet;SERVICE_56.207.245.4;;56.157.31.253
OAM;APP_56.26.63.9_File-System;APP File-System WAE 8046937-WNDSCT-VZB-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.26.63.9
OAM;APP_56.150.0.237_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 9179559-CRLMIL-XOC-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.150.0.237
OAM;APP_56.129.131.7_Citrix;APP Citrix WAE 4166050098-PSBRPA-XOC-WAAS-1;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.129.131.7
OAM;APP_56.66.51.17_Backup;APP Backup WAE 1152126-BLTMMD-ATT-WAAS;Backup;APP_GP_56.207.245.4_Backup;SERVICE_56.207.245.4;;56.66.51.17
OAM;APP_56.213.113.24_CIFS;APP CIFS WAE 2936360409-GRTFMT-ATT-WAAS;CIFS;APP_GP_56.207.245.4_CIFS;SERVICE_56.207.245.4;;56.213.113.24
OAM;APP_56.38.204.4_WAFS;APP WAFS WAE 3558319998-NYRKNY-XOC-WAAS-1;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.38.204.4
OAM;APP_56.163.193.7_Citrix;APP Citrix WAE 0446534401-JNSBAR-ATT-WAAS;Citrix;APP_GP_56.207.245.4_Citrix;SERVICE_56.207.245.4;;56.163.193.7
OAM;APP_56.53.162.7_SQL;APP SQL WAE 8806237-PHLDPA-XOC-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.53.162.7
OAM;APP_56.32.54.7_File-System;APP File-System WAE 2987749-JRSCNJ-VZB-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.32.54.7
OAM;APP_56.194.177.47_SSL;APP SSL WAE 6361717-OSHKWI-VZB-WAAS;SSL;APP_GP_56.207.245.4_SSL;SERVICE_56.207.245.4;;56.194.177.47
OAM;APP_56.16.34.6_File-System;APP File-System WAE 5093520772-WHRJVT-ATT-WAAS;File-System;APP_GP_56.207.245.4_File-System;SERVICE_56.207.245.4;;56.16.34.6
OAM;APP_56.86.153.8_Systems-Management;APP Systems-Management WAE 4529400501-FLRNSC-ATT-WAAS;Systems-Management;APP_GP_56.207.245.4_Systems-Management;SERVICE_56.207.245.4;;56.86.153.8
OAM;APP_56.194.177.47_SSH;APP SSH WAE 6361717-OSHKWI-VZB-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.194.177.47
OAM;APP_56.53.162.7_SSH;APP SSH WAE 8806237-PHLDPA-XOC-WAAS;SSH;APP_GP_56.207.245.4_SSH;SERVICE_56.207.245.4;;56.53.162.7
OAM;APP_56.66.3.20_Outlook_Exchange;APP Outlook_Exchange WAE 2303780025-BLTMMD-XOC-WAAS;Outlook_Exchange;APP_GP_56.207.245.4_Outlook_Exchange;SERVICE_56.207.245.4;;56.66.3.20
OAM;APP_56.144.72.5_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 2502800106-ANARMI-XOC-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.144.72.5
OAM;APP_56.212.169.19_Internet_Radio_Stream;APP Internet_Radio_Stream WAE 4752146-PASCWA-VZB-WAAS;Internet_Radio_Stream;APP_GP_56.207.245.4_Internet_Radio_Stream;SERVICE_56.207.245.4;;56.212.169.19
OAM;APP_56.84.168.11_File-Transfer;APP File-Transfer WAE 8234734-ASHVNC-ATT-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.84.168.11
OAM;APP_56.194.177.47_SQL;APP SQL WAE 6361717-OSHKWI-VZB-WAAS;SQL;APP_GP_56.207.245.4_SQL;SERVICE_56.207.245.4;;56.194.177.47
OAM;APP_56.16.231.5_File-Transfer;APP File-Transfer WAE 2092712-SCRBME-VZB-WAAS;File-Transfer;APP_GP_56.207.245.4_File-Transfer;SERVICE_56.207.245.4;;56.16.231.5
OAM;APP_56.150.0.237_Email-and-Messaging;APP Email-and-Messaging WAE 9179559-CRLMIL-XOC-WAAS;Email-and-Messaging;APP_GP_56.207.245.4_Email-and-Messaging;SERVICE_56.207.245.4;;56.150.0.237
OAM;APP_56.66.1.23_Enterprise-Applications;APP Enterprise-Applications WAE 2303780021-BLTMMD-ATT-WAAS;Enterprise-Applications;APP_GP_56.207.245.4_Enterprise-Applications;SERVICE_56.207.245.4;;56.66.1.23
OAM;APP_56.198.4.198_WAFS;APP WAFS WAE 2032543-TOPKKS-ATT-WAAS;WAFS;APP_GP_56.207.245.4_WAFS;SERVICE_56.207.245.4;;56.198.4.198
